referrer,views_total,views_unique
github.com,148,49
Google,84,16
instill.tech,9,6
l.facebook.com,7,5
com.google.android.gm,6,6
mail.qq.com,4,3
Bing,2,2
mail.csu.edu.cn,1,1
mail.google.com,1,1
forms.clickup.com,1,1
