referrer,views_total,views_unique
github.com,59,28
Google,16,10
instill.tech,15,5
facebook.com,3,3
linkedin.com,3,3
m.facebook.com,3,3
aiexh.com,3,1
t.co,2,2
forms.clickup.com,2,1
com.linkedin.android,2,1
