referrer,views_total,views_unique
github.com,76,31
com.google.android.gm,28,20
mail.google.com,18,14
Google,10,9
instill.tech,6,3
blog.instill.tech,6,1
youtube.com,6,1
mail.qq.com,4,4
intranet.younetco.com,4,2
medium.com,3,2
