referrer,views_total,views_unique
github.com,169,100
com.google.android.gm,128,70
mail.google.com,97,66
Google,75,30
mail.qq.com,33,22
intranet.younetco.com,20,1
news.ycombinator.com,19,18
mail.163.com,18,11
instill.tech,13,5
mail.zju.edu.cn,11,1
