referrer,views_total,views_unique
github.com,248,72
linkedin.com,30,16
forms.clickup.com,26,7
facebook.com,21,18
Google,21,12
com.google.android.gm,18,10
l.instagram.com,10,3
com.linkedin.android,7,6
m.facebook.com,6,5
instill.tech,6,4
