url_path,views_total,views_unique
/instill-ai/instill-core,249,157
/instill-ai/instill-core/tree/main/model-hub,25,6
/instill-ai/instill-core/issues,15,11
/instill-ai/instill-core/tree/main/protocol,14,6
/instill-ai/instill-core/blob/f563393dca62fc1961e1a370f5a38fb9bc51c5a3/docker-compose-dev.yml,13,1
/instill-ai/instill-core/blob/main/.github/workflows/e2e-test-demo.yml,13,1
/instill-ai/instill-core/blob/main/Makefile,12,3
/instill-ai/instill-core/tree/main/examples,11,6
/instill-ai/instill-core/pulls,10,8
/instill-ai/instill-core/blob/main/model-hub/model_hub_cpu.json,10,2
