url_path,views_total,views_unique
/instill-ai/instill-core,731,475
/instill-ai/instill-core/tree/main/charts/instill-core,53,21
/instill-ai/instill-core/pulls,33,21
/instill-ai/instill-core/tree/main/release-please,33,12
/instill-ai/instill-core/commits,32,6
/instill-ai/instill-core/releases,29,14
/instill-ai/instill-core/blob/main/Dockerfile,24,9
/instill-ai/instill-core/tree/main/charts/instill-core/templates,20,8
/instill-ai/instill-core/blob/main/LICENSE,18,8
/instill-ai/instill-core/pull/414,18,4
