referrer,views_total,views_unique
github.com,141,58
Google,29,19
instill.tech,20,6
m.facebook.com,14,9
mail.qq.com,12,1
facebook.com,11,11
Bing,7,2
l.facebook.com,6,5
t.co,2,2
lm.facebook.com,1,1
