url_path,views_total,views_unique
/instill-ai/instill-core,401,242
/instill-ai/instill-core/issues,104,51
/instill-ai/instill-core/issues/1095,30,12
/instill-ai/instill-core/blob/main/README.md,22,5
/instill-ai/instill-core/tree/main/model-hub,21,12
/instill-ai/instill-core/issues/new,21,4
/instill-ai/instill-core/tree/main/schema,19,11
/instill-ai/instill-core/tree/main/configs,19,10
/instill-ai/instill-core/blob/main/.github/workflows/sync-version-with-api-docs.yml,18,4
/instill-ai/instill-core/pulls,17,11
