url_path,views_total,views_unique
/instill-ai/instill-core,314,109
/instill-ai/instill-core/pulls,210,4
/instill-ai/instill-core/actions,53,3
/instill-ai/instill-core/tree/sarthakgupta/ins-8003-achieve-zero-downtime-during-gke-module-upgrade-with-proper,45,1
/instill-ai/instill-core/pull/1270,32,4
/instill-ai/instill-core/commits/main,24,3
/instill-ai/instill-core/tree/sarthakgupta/ins-8094-update-helm-chart-installation-url,20,9
/instill-ai/instill-core/pull/1270/files,14,5
/instill-ai/instill-core/pull/1269,14,2
/instill-ai/instill-core/commits/sarthakgupta/ins-8094-update-helm-chart-installation-url,13,1
