url_path,views_total,views_unique
/instill-ai/instill-core,585,383
/instill-ai/instill-core/tree/main/charts/instill-core,121,38
/instill-ai/instill-core/tree/main/charts/instill-core/templates,69,18
/instill-ai/instill-core/releases/tag/v0.19.0-beta,58,6
/instill-ai/instill-core/tree/main/release-please,56,18
/instill-ai/instill-core/releases,36,19
/instill-ai/instill-core/releases/edit/v0.19.0-beta,28,1
/instill-ai/instill-core/tree/main/charts/instill-core/templates/internal,27,11
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,24,11
/instill-ai/instill-core/tree/main,24,8
