time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-16 00:00:00+00:00,123,34,16,12
2025-10-17 00:00:00+00:00,84,25,11,10
2025-10-18 00:00:00+00:00,40,23,15,9
2025-10-19 00:00:00+00:00,47,19,4,4
2025-10-20 00:00:00+00:00,70,33,12,10
2025-10-21 00:00:00+00:00,92,29,14,6
2025-10-22 00:00:00+00:00,78,32,25,15
2025-10-23 00:00:00+00:00,101,27,18,14
2025-10-24 00:00:00+00:00,122,17,22,10
2025-10-25 00:00:00+00:00,77,27,18,12
2025-10-26 00:00:00+00:00,81,21,4,4
2025-10-27 00:00:00+00:00,90,29,17,11
2025-10-28 00:00:00+00:00,112,30,39,13
2025-10-29 00:00:00+00:00,180,39,87,23
