url_path,views_total,views_unique
/instill-ai/instill-core,399,217
/instill-ai/instill-core/tree/main/examples/async/yolov7,14,5
/instill-ai/instill-core/pulls,10,3
/instill-ai/instill-core/tree/main/examples/streamlit/yolov7,8,4
/instill-ai/instill-core/actions,8,3
/instill-ai/instill-core/tree/main/examples,8,1
/instill-ai/instill-core/issues,7,6
/instill-ai/instill-core/blob/main/examples/async/yolov7/main.py,7,1
/instill-ai/instill-core/tree/main/protocol,6,4
/instill-ai/instill-core/pull/147,6,2
