referrer,views_total,views_unique
github.com,299,52
facebook.com,53,40
Google,44,15
forms.clickup.com,43,6
l.facebook.com,27,21
instill.tech,11,8
m.facebook.com,9,9
lm.facebook.com,7,6
linkedin.com,7,4
demo.instill.tech,7,1
