time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-15 00:00:00+00:00,9,2,34,12
2024-06-16 00:00:00+00:00,53,4,47,20
2024-06-17 00:00:00+00:00,91,6,51,20
2024-06-18 00:00:00+00:00,70,9,72,32
2024-06-19 00:00:00+00:00,157,21,145,33
2024-06-20 00:00:00+00:00,173,7,185,36
2024-06-21 00:00:00+00:00,27,5,125,35
2024-06-22 00:00:00+00:00,11,6,63,21
2024-06-23 00:00:00+00:00,9,5,48,16
2024-06-24 00:00:00+00:00,44,5,98,32
2024-06-25 00:00:00+00:00,16,5,122,27
2024-06-26 00:00:00+00:00,41,3,64,19
2024-06-27 00:00:00+00:00,55,4,161,49
2024-06-28 00:00:00+00:00,102,11,158,31
