referrer,views_total,views_unique
github.com,92,28
Google,69,14
m.facebook.com,15,5
l.threads.com,7,2
t.co,5,5
docs.instill-ai.com,5,2
l.facebook.com,5,1
Bing,4,3
instill-ai.dev,4,1
chatgpt.com,2,2
