url_path,views_total,views_unique
/instill-ai/instill-core,610,389
/instill-ai/instill-core/pulls,31,9
/instill-ai/instill-core/issues,28,20
/instill-ai/instill-core/tree/main/charts/instill-core,21,12
/instill-ai/instill-core/tree/main/examples,19,10
/instill-ai/instill-core/actions,14,4
/instill-ai/instill-core/pull/234,13,5
/instill-ai/instill-core/tree/main/examples/instill/streamlit-instance-segmentation-sync-http-http-stomata,12,4
/instill-ai/instill-core/commits/main,11,5
/instill-ai/instill-core/blob/main/docker-compose.yml,10,3
