referrer,views_total,views_unique
github.com,84,49
Google,62,19
instill.tech,47,7
com.google.android.gm,11,8
facebook.com,9,7
forms.clickup.com,2,2
l.facebook.com,1,1
mail.qq.com,1,1
discuss.airbyte.io,1,1
pkgindex.com,1,1
