url_path,views_total,views_unique
/instill-ai/instill-core,548,385
/instill-ai/instill-core/tree/main/charts/instill-core,38,17
/instill-ai/instill-core/tree/main/release-please,32,13
/instill-ai/instill-core/blob/main/Makefile,10,4
/instill-ai/instill-core/tree/main,8,6
/instill-ai/instill-core/graphs/contributors,6,5
/instill-ai/instill-core/pulls,6,5
/instill-ai/instill-core/blob/main/LICENSE,6,4
/instill-ai/instill-core/blob/main/docker-compose.yml,6,3
/instill-ai/instill-core/blob/main/Dockerfile,6,3
