url_path,views_total,views_unique
/instill-ai/instill-core,136,77
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,40,2
/instill-ai/instill-core/tree/main/charts/core,19,7
/instill-ai/instill-core/blob/main/charts/core/values.yaml,18,3
/instill-ai/instill-core/issues,13,8
/instill-ai/instill-core/blob/main/charts/core/templates/ray/monitor.yaml,13,1
/instill-ai/instill-core/pull/1207,10,3
/instill-ai/instill-core/actions/runs/14423072355,9,1
/instill-ai/instill-core/actions,6,1
/instill-ai/instill-core/blob/main/charts/core/Chart.yaml,6,1
