time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-26 00:00:00+00:00,328,17,20,17
2026-07-27 00:00:00+00:00,13,8,6,5
2026-07-28 00:00:00+00:00,14,11,7,7
2026-07-29 00:00:00+00:00,15,11,11,5
2026-07-30 00:00:00+00:00,27,12,9,8
2026-07-31 00:00:00+00:00,4,2,12,5
2026-08-01 00:00:00+00:00,13,9,4,4
2026-08-02 00:00:00+00:00,6,3,9,8
2026-08-03 00:00:00+00:00,7,5,20,18
2026-08-04 00:00:00+00:00,11,9,19,17
2026-08-05 00:00:00+00:00,29,8,10,10
2026-08-06 00:00:00+00:00,5,3,10,9
2026-08-07 00:00:00+00:00,152,10,6,5
2026-08-08 00:00:00+00:00,1184,17,12,8
