url_path,views_total,views_unique
/instill-ai/instill-core,242,150
/instill-ai/instill-core/blob/main/.github/workflows/e2e-test-demo.yml,20,2
/instill-ai/instill-core/issues,18,14
/instill-ai/instill-core/tree/main/.github/workflows,15,3
/instill-ai/instill-core/tree/main/model-hub,14,4
/instill-ai/instill-core/tree/main/.github,14,3
/instill-ai/instill-core/blob/f563393dca62fc1961e1a370f5a38fb9bc51c5a3/docker-compose-dev.yml,14,2
/instill-ai/instill-core/blob/main/docker-compose.yml,13,4
/instill-ai/instill-core/releases/tag/v0.10.0-alpha,11,9
/instill-ai/instill-core/tree/main/protocol,11,3
