referrer,views_total,views_unique
github.com,121,59
Google,45,25
forms.clickup.com,27,10
com.google.android.gm,20,18
instill.tech,17,8
facebook.com,6,6
chat.openai.com,5,1
console.instill.tech,5,1
l.facebook.com,4,3
mail.qq.com,3,3
