time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-15 00:00:00+00:00,108,9,94,28
2024-10-16 00:00:00+00:00,112,11,85,31
2024-10-17 00:00:00+00:00,43,8,56,26
2024-10-18 00:00:00+00:00,49,6,60,20
2024-10-19 00:00:00+00:00,5,2,80,32
2024-10-20 00:00:00+00:00,6,1,72,23
2024-10-21 00:00:00+00:00,123,9,135,45
2024-10-22 00:00:00+00:00,113,9,174,52
2024-10-23 00:00:00+00:00,75,4,133,53
2024-10-24 00:00:00+00:00,117,7,95,27
2024-10-25 00:00:00+00:00,48,2,64,36
2024-10-26 00:00:00+00:00,4,2,55,22
2024-10-27 00:00:00+00:00,4,1,31,18
2024-10-28 00:00:00+00:00,107,8,118,25
