referrer,views_total,views_unique
Google,160,61
github.com,97,49
instill.tech,13,5
forms.clickup.com,12,5
medium.com,7,2
facebook.com,4,4
Bing,3,3
statics.teams.cdn.office.net,1,1
lm.facebook.com,1,1
indiehackers.com,1,1
