time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-02 00:00:00+00:00,12,9,113,10
2025-04-03 00:00:00+00:00,27,8,81,11
2025-04-04 00:00:00+00:00,3,3,14,9
2025-04-05 00:00:00+00:00,3,3,20,9
2025-04-06 00:00:00+00:00,2,2,9,2
2025-04-07 00:00:00+00:00,4,4,44,12
2025-04-08 00:00:00+00:00,18,9,47,12
2025-04-09 00:00:00+00:00,6,4,19,8
2025-04-10 00:00:00+00:00,61,9,70,11
2025-04-11 00:00:00+00:00,90,11,36,7
2025-04-12 00:00:00+00:00,37,9,22,5
2025-04-13 00:00:00+00:00,50,8,72,9
2025-04-14 00:00:00+00:00,97,13,31,10
2025-04-15 00:00:00+00:00,4,4,15,9
