url_path,views_total,views_unique
/instill-ai/instill-core,291,187
/instill-ai/instill-core/issues,31,6
/instill-ai/instill-core/blob/main/docker-compose.yml,25,2
/instill-ai/instill-core/pulls,22,10
/instill-ai/instill-core/blob/main/.env,18,1
/instill-ai/instill-core/tree/main/model-hub,16,7
/instill-ai/instill-core/tree/main/charts/core,16,4
/instill-ai/instill-core/blob/main/Makefile,13,3
/instill-ai/instill-core/pull/968,12,4
/instill-ai/instill-core/blob/main/docker-compose-latest.yml,12,3
