url_path,views_total,views_unique
/instill-ai/instill-core,274,160
/instill-ai/instill-core/blob/main/docker-compose.yml,27,4
/instill-ai/instill-core/blob/main/docker-compose.latest.yml,24,3
/instill-ai/instill-core/blob/main/Makefile,23,4
/instill-ai/instill-core/pulls,14,8
/instill-ai/instill-core/actions,12,5
/instill-ai/instill-core/issues,11,8
/instill-ai/instill-core/tree/main/.github/workflows,11,3
/instill-ai/instill-core/blob/main/.github/workflows/integration-test-latest.yml,8,2
/instill-ai/instill-core/tree/main/examples,7,6
