referrer,views_total,views_unique
github.com,123,54
forms.clickup.com,100,14
com.google.android.gm,67,12
l.facebook.com,29,11
Google,28,17
facebook.com,16,16
lm.facebook.com,12,4
instill.tech,12,4
m.facebook.com,10,6
pkg.go.dev,7,1
