referrer,views_total,views_unique
github.com,120,55
Google,36,20
com.google.android.gm,20,18
instill.tech,6,5
t.co,5,5
producthunt.com,5,3
forms.clickup.com,3,3
youtube.com,3,1
Bing,3,1
indiehackers.com,2,2
