url_path,views_total,views_unique
/instill-ai/instill-core,505,317
/instill-ai/instill-core/tree/main/examples,57,14
/instill-ai/instill-core/pulls,36,18
/instill-ai/instill-core/blob/main/LICENSE,35,11
/instill-ai/instill-core/releases/tag/v0.16.0-alpha,31,10
/instill-ai/instill-core/blob/main/README.md,27,4
/instill-ai/instill-core/tree/main/test,24,4
/instill-ai/instill-core/tree/main/protocol,22,6
/instill-ai/instill-core/blob/main/.github/CONTRIBUTING.md,20,6
/instill-ai/instill-core/releases/edit/v0.16.0-alpha,20,1
