referrer,views_total,views_unique
medium.com,259,178
stackshare.io,216,150
github.com,90,41
Google,86,49
indiehackers.com,49,18
news.ycombinator.com,31,13
t.co,21,18
m.facebook.com,18,17
l.facebook.com,13,10
DuckDuckGo,12,2
