url_path,views_total,views_unique
/instill-ai/instill-core,411,278
/instill-ai/instill-core/tree/main/examples,33,13
/instill-ai/instill-core/tree/main/charts/instill-core,28,8
/instill-ai/instill-core/tree/main/protocol,25,8
/instill-ai/instill-core/blob/main/LICENSE,24,8
/instill-ai/instill-core/tree/main/release-please,16,6
/instill-ai/instill-core/tree/main/test,16,6
/instill-ai/instill-core/blob/main/docker-compose.yml,12,4
/instill-ai/instill-core/pulls,11,7
/instill-ai/instill-core/tree/main/charts/instill-core/templates,11,5
