url_path,views_total,views_unique
/instill-ai/instill-core,494,347
/instill-ai/instill-core/tree/main/charts/instill-core,37,16
/instill-ai/instill-core/tree/main/release-please,36,14
/instill-ai/instill-core/blob/main/LICENSE,13,6
/instill-ai/instill-core/blob/main/docker-compose.build.yml,10,4
/instill-ai/instill-core/tree/main/charts/instill-core/templates,9,3
/instill-ai/instill-core/commit/2ef6b3796ffd4bdf059dfbf60bd72a8f8bceead2,8,8
/instill-ai/instill-core/pulls,8,6
/instill-ai/instill-core/blob/main/Dockerfile,8,4
/instill-ai/instill-core/blob/main/release-please/config.json,8,4
