url_path,views_total,views_unique
/instill-ai/instill-core,399,228
/instill-ai/instill-core/commits/main,99,7
/instill-ai/instill-core/tree/main/charts/core,35,8
/instill-ai/instill-core/issues,34,15
/instill-ai/instill-core/tree/main/model-hub,25,6
/instill-ai/instill-core/blob/main/charts/core/values.yaml,24,2
/instill-ai/instill-core/stargazers,23,7
/instill-ai/instill-core/tree/main/charts/core/templates,23,4
/instill-ai/instill-core/pulls,22,12
/instill-ai/instill-core/tree/main/configs,20,7
