url_path,views_total,views_unique
/instill-ai/instill-core,160,71
/instill-ai/instill-core/pull/1229,42,5
/instill-ai/instill-core/pulls,40,6
/instill-ai/instill-core/tree/main/charts/core,24,6
/instill-ai/instill-core/blob/main/charts/core/templates/ray/service.yaml,22,3
/instill-ai/instill-core/commits/main,17,3
/instill-ai/instill-core/tree/main/charts/core/templates,16,2
/instill-ai/instill-core/actions,15,2
/instill-ai/instill-core/pull/1229/files,11,3
/instill-ai/instill-core/blob/main/charts/core/values.yaml,10,2
