url_path,views_total,views_unique
/instill-ai/instill-core,487,346
/instill-ai/core,76,52
/instill-ai/instill-core,66,54
/instill-ai/instill-core/tree/main/charts/instill-core,52,14
/instill-ai/instill-core/tree/main/release-please,29,11
/instill-ai/instill-core/tree/main/charts/instill-core/templates,26,7
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,20,6
/instill-ai/instill-core/blob/main/charts/instill-core/Chart.yaml,14,4
/instill-ai/instill-core/blob/main/docker-compose.yml,12,5
/instill-ai/instill-core/blob/main/Dockerfile,12,5
