referrer,views_total,views_unique
github.com,275,53
facebook.com,87,66
forms.clickup.com,53,7
Google,44,15
l.facebook.com,17,14
linkedin.com,9,5
instill.tech,8,6
m.facebook.com,7,7
demo.instill.tech,7,1
mail.google.com,6,1
