url_path,views_total,views_unique
/instill-ai/instill-core,408,228
/instill-ai/instill-core/releases/tag/v0.15.0-alpha,63,21
/instill-ai/instill-core/pulls,41,21
/instill-ai/instill-core/releases/edit/v0.15.0-alpha,31,2
/instill-ai/instill-core/tree/main/charts/instill-core,25,8
/instill-ai/instill-core/blob/main/.github/CONTRIBUTING.md,22,6
/instill-ai/instill-core/tree/main/examples,20,9
/instill-ai/instill-core/releases,19,3
/instill-ai/instill-core/tree/main/model-hub,17,7
/instill-ai/instill-core/tree/main/.github,16,3
