url_path,views_total,views_unique
/instill-ai/instill-core,592,399
/instill-ai/instill-core/tree/main/charts/instill-core,116,37
/instill-ai/instill-core/tree/main/charts/instill-core/templates,64,17
/instill-ai/instill-core/tree/main/release-please,56,18
/instill-ai/instill-core/releases,28,18
/instill-ai/instill-core/tree/main,24,8
/instill-ai/instill-core/tree/main/charts/instill-core/templates/internal,22,11
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,22,10
/instill-ai/instill-core/commits/main,22,3
/instill-ai/instill-core/releases/tag/v0.19.0-beta,21,2
