referrer,views_total,views_unique
github.com,255,91
Google,43,20
com.google.android.gm,23,15
instill.tech,13,4
forms.clickup.com,4,1
indiehackers.com,3,2
mail.qq.com,2,2
star-history.com,2,1
discuss.airbyte.io,1,1
t.co,1,1
