url_path,views_total,views_unique
/instill-ai/instill-core,204,113
/instill-ai/instill-core/pulls,77,4
/instill-ai/instill-core/pull/1270,32,4
/instill-ai/instill-core/tree/sarthakgupta/ins-8094-update-helm-chart-installation-url,18,9
/instill-ai/instill-core/pull/1270/files,14,5
/instill-ai/instill-core/actions,13,1
/instill-ai/instill-core/commits/sarthakgupta/ins-8094-update-helm-chart-installation-url,9,1
/instill-ai/instill-core/blob/main/docker-compose-build.yml,8,4
/instill-ai/instill-core/pull/1271/files,7,3
/instill-ai/instill-core/blob/main/docker-compose.yml,7,2
