time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,228,45,205,12
2025-09-10 00:00:00+00:00,54,10,66,18
2025-09-11 00:00:00+00:00,124,26,27,15
2025-09-12 00:00:00+00:00,107,25,22,15
2025-09-13 00:00:00+00:00,3,3,8,6
2025-09-14 00:00:00+00:00,27,10,13,12
2025-09-15 00:00:00+00:00,52,13,27,11
2025-09-16 00:00:00+00:00,242,41,140,12
2025-09-17 00:00:00+00:00,152,30,17,9
2025-09-18 00:00:00+00:00,341,61,143,25
2025-09-19 00:00:00+00:00,317,85,93,29
2025-09-20 00:00:00+00:00,95,38,16,15
2025-09-21 00:00:00+00:00,63,19,18,14
2025-09-22 00:00:00+00:00,182,32,18,8
