referrer,views_total,views_unique
github.com,109,53
Google,25,15
t.co,17,12
instill.tech,14,6
facebook.com,13,13
mail.qq.com,13,1
m.facebook.com,9,9
linkedin.com,9,4
Bing,7,2
l.facebook.com,5,5
