referrer,views_total,views_unique
github.com,68,41
m.facebook.com,65,55
Google,55,21
forms.clickup.com,52,18
instill.tech,47,14
l.facebook.com,38,32
lm.facebook.com,34,24
mail.google.com,16,10
facebook.com,7,7
com.google.android.gm,7,5
