time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-05 00:00:00+00:00,115,27,9,7
2026-05-06 00:00:00+00:00,60,20,13,7
2026-05-07 00:00:00+00:00,65,29,4,3
2026-05-08 00:00:00+00:00,28,21,9,5
2026-05-09 00:00:00+00:00,22,13,15,8
2026-05-10 00:00:00+00:00,9,7,17,8
2026-05-11 00:00:00+00:00,20,13,15,9
2026-05-12 00:00:00+00:00,28,20,5,5
2026-05-13 00:00:00+00:00,46,17,5,4
2026-05-14 00:00:00+00:00,133,25,14,8
2026-05-15 00:00:00+00:00,14,7,9,8
2026-05-16 00:00:00+00:00,24,17,23,12
2026-05-17 00:00:00+00:00,16,8,17,10
2026-05-18 00:00:00+00:00,18,15,11,5
