url_path,views_total,views_unique
/instill-ai/instill-core,360,192
/instill-ai/instill-core/releases/tag/v0.7.0-alpha,49,44
/instill-ai/instill-core/actions,23,3
/instill-ai/instill-core/pulls,18,7
/instill-ai/instill-core/commits/main,17,6
/instill-ai/instill-core/tree/main/release-please,16,7
/instill-ai/instill-core/releases/tag/v0.6.0-alpha,15,12
/instill-ai/instill-core/issues,13,10
/instill-ai/instill-core/tree/main/protocol,11,7
/instill-ai/instill-core/tree/main/charts/instill-core,11,5
