url_path,views_total,views_unique
/instill-ai/instill-core,491,347
/instill-ai/instill-core/tree/main/charts/instill-core,44,11
/instill-ai/instill-core/tree/main/protocol,38,13
/instill-ai/instill-core/tree/main/release-please,34,11
/instill-ai/instill-core/tree/main/examples,31,12
/instill-ai/instill-core/blob/main/LICENSE,26,9
/instill-ai/instill-core/releases,19,10
/instill-ai/instill-core/releases/tag/v0.18.0-alpha,19,2
/instill-ai/instill-core/tree/main/charts/instill-core/templates,18,8
/instill-ai/instill-core/tree/main/test,17,6
