referrer,views_total,views_unique
github.com,136,58
t.co,42,15
forms.clickup.com,27,7
facebook.com,20,19
Google,20,15
mail.qq.com,11,1
linkedin.com,10,5
m.facebook.com,8,8
lm.facebook.com,5,5
l.facebook.com,4,4
