url_path,views_total,views_unique
/instill-ai/instill-core,236,142
/instill-ai/instill-core/blob/main/docker-compose.yml,14,7
/instill-ai/instill-core/issues,8,5
/instill-ai/instill-core/blob/main/LICENSE,4,4
/instill-ai/instill-core/pulls,4,4
/instill-ai/instill-core/blob/main/protocol/instill-core_protocol.yaml,4,2
/instill-ai/instill-core/tags,4,2
/instill-ai/instill-core/tree/main/protocol,3,3
/instill-ai/instill-core/blob/1522379d80ab670f42c37124418b437df9caa780/protocol/instill-core_protocol.yaml,3,2
/instill-ai/instill-core/blob/add-console-integration-test/Makefile,3,2
