referrer,views_total,views_unique
github.com,225,57
Google,36,14
instill.tech,10,5
l.facebook.com,6,4
mail.qq.com,4,3
forms.clickup.com,3,2
Bing,2,2
mail.csu.edu.cn,1,1
com.google.android.gm,1,1
outlook.live.com,1,1
