url_path,views_total,views_unique
/instill-ai/instill-core,314,202
/instill-ai/instill-core/issues,16,8
/instill-ai/instill-core/stargazers,15,4
/instill-ai/instill-core/blob/main/LICENSE,7,6
/instill-ai/instill-core/tree/main,7,4
/instill-ai/instill-core/commit/d9e9564a0fc3cd3e5e97ef1ab1580a0fc8809656,6,6
/instill-ai/instill-core/blob/main/Makefile,6,5
/instill-ai/instill-core/tree/main/release-please,6,4
/instill-ai/instill-core/commits/main,5,3
/instill-ai/instill-core/tree/main/model-hub,5,3
