time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-03 00:00:00+00:00,204,37,133,28
2025-11-04 00:00:00+00:00,121,30,51,19
2025-11-05 00:00:00+00:00,123,27,22,9
2025-11-06 00:00:00+00:00,224,59,45,10
2025-11-07 00:00:00+00:00,65,34,764,731
2025-11-08 00:00:00+00:00,67,22,37,11
2025-11-09 00:00:00+00:00,38,18,40,20
2025-11-10 00:00:00+00:00,96,27,18,5
2025-11-11 00:00:00+00:00,71,19,15,12
2025-11-12 00:00:00+00:00,43,13,35,9
2025-11-13 00:00:00+00:00,39,18,15,10
2025-11-14 00:00:00+00:00,69,9,8,4
2025-11-15 00:00:00+00:00,19,9,10,6
2025-11-16 00:00:00+00:00,30,11,72,29
