time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-30 00:00:00+00:00,7,5,26,6
2025-12-31 00:00:00+00:00,22,6,4,4
2026-01-01 00:00:00+00:00,9,4,3,3
2026-01-02 00:00:00+00:00,89,25,41,13
2026-01-03 00:00:00+00:00,3,3,13,4
2026-01-04 00:00:00+00:00,34,14,12,8
2026-01-05 00:00:00+00:00,26,11,10,9
2026-01-06 00:00:00+00:00,6,5,12,12
2026-01-07 00:00:00+00:00,62,18,52,12
2026-01-08 00:00:00+00:00,60,12,14,12
2026-01-09 00:00:00+00:00,5,5,7,7
2026-01-10 00:00:00+00:00,4,4,6,5
2026-01-11 00:00:00+00:00,4,4,4,4
2026-01-12 00:00:00+00:00,225,66,127,5
