referrer,views_total,views_unique
github.com,133,53
forms.clickup.com,50,5
Google,33,13
instill.tech,24,10
medium.com,7,2
statics.teams.cdn.office.net,7,2
linkedin.com,2,2
t.co,1,1
indiehackers.com,1,1
l.facebook.com,1,1
