url_path,views_total,views_unique
/instill-ai/instill-core,527,350
/instill-ai/instill-core/tree/main/release-please,87,13
/instill-ai/instill-core/pulls,86,18
/instill-ai/instill-core/tree/main/charts/core,75,18
/instill-ai/instill-core/commits/main,61,7
/instill-ai/instill-core/blob/main/charts/core/values.yaml,40,3
/instill-ai/instill-core/tree/main/model-hub,35,14
/instill-ai/instill-core/forks,29,7
/instill-ai/instill-core/actions,27,8
/instill-ai/instill-core/tree/main/charts/core/templates,27,6
