time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-15 00:00:00+00:00,15,12,5,4
2025-03-16 00:00:00+00:00,12,9,7,5
2025-03-17 00:00:00+00:00,12,12,20,8
2025-03-18 00:00:00+00:00,20,14,13,10
2025-03-19 00:00:00+00:00,21,6,25,10
2025-03-20 00:00:00+00:00,25,18,33,19
2025-03-21 00:00:00+00:00,42,10,145,65
2025-03-22 00:00:00+00:00,9,9,38,16
2025-03-23 00:00:00+00:00,8,8,24,12
2025-03-24 00:00:00+00:00,17,8,28,9
2025-03-25 00:00:00+00:00,100,11,282,17
2025-03-26 00:00:00+00:00,164,16,349,41
2025-03-27 00:00:00+00:00,269,18,345,23
2025-03-28 00:00:00+00:00,228,24,204,22
