url_path,views_total,views_unique
/instill-ai/instill-core,995,635
/instill-ai/instill-core/pulls,56,19
/instill-ai/instill-core/tree/main/examples,46,29
/instill-ai/instill-core/issues,44,32
/instill-ai/instill-core/actions,38,4
/instill-ai/instill-core/actions/runs/3497199930,31,4
/instill-ai/instill-core/tree/main/protocol,27,23
/instill-ai/instill-core/tree/main/release-please,18,16
/instill-ai/instill-core/tree/main/examples/async/yolov7,18,15
/instill-ai/instill-core/tree/main/asset/lib,17,12
