url_path,views_total,views_unique
/instill-ai/instill-core,269,152
/instill-ai/instill-core/actions,100,1
/instill-ai/instill-core/actions/workflows/e2e-test-on-prem.yml,61,1
/instill-ai/instill-core/actions/workflows/e2e-test-demo.yml,32,1
/instill-ai/instill-core/pulls,28,12
/instill-ai/instill-core/blob/main/.github/workflows/e2e-test-demo.yml,22,1
/instill-ai/instill-core/tree/main/model-hub,21,6
/instill-ai/instill-core/blob/main/.github/workflows/e2e-test-on-prem.yml,18,1
/instill-ai/instill-core/issues,17,14
/instill-ai/instill-core/blob/main/Makefile,15,4
