url_path,views_total,views_unique
/instill-ai/instill-core,480,353
/instill-ai/instill-core/tree/main/charts/instill-core,30,9
/instill-ai/instill-core/tree/main/charts/instill-core/templates,19,5
/instill-ai/instill-core/tree/main/release-please,16,7
/instill-ai/instill-core/blob/main/LICENSE,13,6
/instill-ai/instill-core/tree/main/charts/instill-core/templates/pipeline-backend,11,3
/instill-ai/instill-core/tree/main/charts/instill-core/templates/internal,9,4
/instill-ai/instill-core/commit/2ef6b3796ffd4bdf059dfbf60bd72a8f8bceead2,7,7
/instill-ai/instill-core/tree/main/charts,7,2
/instill-ai/instill-core/pulls,6,5
