referrer,views_total,views_unique
github.com,121,47
Google,82,15
instill.tech,8,5
l.facebook.com,7,5
com.google.android.gm,6,6
Bing,3,3
t.co,3,1
discuss.airbyte.io,1,1
mail.qq.com,1,1
steedos.org,1,1
