url_path,views_total,views_unique
/instill-ai/instill-core,49,37
/instill-ai/instill-core/issues,7,7
/instill-ai/instill-core/pulls,5,4
/instill-ai/instill-core/commit/293fc1fe4834eb5c85137ada07e389d7e88592de,3,2
/instill-ai/instill-core/milestones,3,2
/instill-ai/instill-core/blob/main/.env,2,2
/instill-ai/instill-core/commits/main,2,2
/instill-ai/instill-core/commit/74e0a597d04b03953cc52253385c39708deeb6e1,2,1
/instill-ai/instill-core/commit/e362f7903cb53172ec65d406a573954ab32afa71,2,1
/instill-ai/instill-core/commit/ed7c669de58ec75681e3e534f07286855bb26900,2,1
