referrer,views_total,views_unique
github.com,103,51
Google,27,17
mail.qq.com,16,1
t.co,15,10
instill.tech,14,6
facebook.com,11,11
m.facebook.com,9,9
linkedin.com,9,4
Bing,7,2
l.facebook.com,5,5
