url_path,views_total,views_unique
/instill-ai/instill-core,318,180
/instill-ai/instill-core/tree/main/.github,60,3
/instill-ai/instill-core/pulls,40,9
/instill-ai/instill-core/tree/main/charts/instill-core,39,4
/instill-ai/instill-core/issues,36,22
/instill-ai/instill-core/actions,30,2
/instill-ai/instill-core/tree/main/.github/workflows,28,1
/instill-ai/instill-core/tree/main/charts/instill-core/templates,22,3
/instill-ai/instill-core/tree/main/release-please,19,4
/instill-ai/instill-core/tree/main/examples,16,6
